example_id,task_depth,loop,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,final_margin
train-004648-83c40a180d9a4f56,1,1,N,N,True,N,True,False,11.142284393310547
train-003737-09a01dcef225297d,2,1,Y,Y,True,F,False,False,-19.20193576812744
train-003737-09a01dcef225297d,2,2,F,F,True,F,True,False,12.096757888793945
train-004714-99115a41384001ee,3,1,Y,Y,True,S,False,False,-19.688883781433105
train-004714-99115a41384001ee,3,2,H,H,True,S,False,False,-11.366680145263672
train-004714-99115a41384001ee,3,3,S,S,True,S,True,False,5.370134353637695
train-004891-b2f1a70a4c6c3784,4,1,F,F,True,L,False,False,-14.549947738647461
train-004891-b2f1a70a4c6c3784,4,2,L,K,False,L,True,False,0.1814746856689453
train-004891-b2f1a70a4c6c3784,4,3,L,N,False,L,True,False,4.193731307983398
train-004891-b2f1a70a4c6c3784,4,4,L,L,True,L,True,False,4.944993019104004
train-007056-0d586e67cbcb5a15,1,1,O,O,True,O,True,False,9.144384384155273
train-006137-38ccadb94faafdaf,2,1,B,B,True,H,False,False,-13.358072280883789
train-006137-38ccadb94faafdaf,2,2,H,H,True,H,True,False,6.843101501464844
train-009610-03e8ef1029de4aa6,3,1,P,P,True,A,False,False,-16.133567810058594
train-009610-03e8ef1029de4aa6,3,2,N,N,True,A,False,False,-8.734214782714844
train-009610-03e8ef1029de4aa6,3,3,A,A,True,A,True,False,3.9044265747070312
train-008107-c0d6d6d612978307,4,1,Q,Q,True,D,False,False,-16.515984535217285
train-008107-c0d6d6d612978307,4,2,V,V,True,D,False,False,-9.380020141601562
train-008107-c0d6d6d612978307,4,3,E,E,True,D,False,False,-2.7611207962036133
train-008107-c0d6d6d612978307,4,4,D,D,True,D,True,False,0.7362194061279297
train-002000-ae67e35d9855b2c4,1,1,P,P,True,P,True,False,9.988388061523438
train-000641-68f09a70cc19d59d,2,1,B,B,True,U,False,False,-15.774208068847656
train-000641-68f09a70cc19d59d,2,2,U,U,True,U,True,False,5.033973693847656
train-001314-b166b2b679c9e4ea,3,1,Q,Q,True,A,False,False,-19.16466522216797
train-001314-b166b2b679c9e4ea,3,2,V,V,True,A,False,False,-6.655740737915039
train-001314-b166b2b679c9e4ea,3,3,A,A,True,A,True,False,6.475494384765625
train-005939-182e2b650f37d23e,4,1,F,F,True,D,False,False,-13.667928695678711
train-005939-182e2b650f37d23e,4,2,W,W,True,D,False,False,-7.982631683349609
train-005939-182e2b650f37d23e,4,3,J,J,True,D,False,False,-3.913506507873535
train-005939-182e2b650f37d23e,4,4,E,D,False,D,False,False,-1.821176528930664
train-001136-ac52937aa9aa2d14,1,1,D,D,True,D,True,False,11.241983413696289
train-005473-aef6edbd7667270b,2,1,A,A,True,L,False,False,-16.050464630126953
train-005473-aef6edbd7667270b,2,2,L,L,True,L,True,False,7.946841239929199
train-006562-5586330a310b8442,3,1,Y,Y,True,Z,False,False,-18.116113662719727
train-006562-5586330a310b8442,3,2,K,K,True,Z,False,False,-11.409021377563477
train-006562-5586330a310b8442,3,3,Z,Z,True,Z,True,False,4.770135879516602
train-004179-4e78e3569b88052d,4,1,E,E,True,M,False,False,-13.359423637390137
train-004179-4e78e3569b88052d,4,2,R,R,True,M,False,False,-9.12283706665039
train-004179-4e78e3569b88052d,4,3,O,O,True,M,False,False,-1.1148509979248047
train-004179-4e78e3569b88052d,4,4,M,M,True,M,True,False,2.285983085632324
train-009320-8864c40348ba8b2f,1,1,L,L,True,L,True,False,13.383814811706543
train-001081-6446f3b521b445a4,2,1,X,X,True,P,False,False,-15.924432754516602
train-001081-6446f3b521b445a4,2,2,P,P,True,P,True,False,8.980171203613281
train-001642-6899983b3808643c,3,1,D,D,True,J,False,False,-16.45369529724121
train-001642-6899983b3808643c,3,2,J,F,False,J,True,False,3.7714099884033203
train-001642-6899983b3808643c,3,3,J,J,True,J,True,False,7.171455383300781
train-001155-eefdfe1ab39b61e2,4,1,T,T,True,B,False,False,-12.759933471679688
train-001155-eefdfe1ab39b61e2,4,2,A,A,True,B,False,False,-9.532205581665039
train-001155-eefdfe1ab39b61e2,4,3,N,N,True,B,False,False,-1.6521244049072266
train-001155-eefdfe1ab39b61e2,4,4,B,B,True,B,True,False,1.3341140747070312
train-006848-b61bc4c184905b2e,1,1,I,I,True,I,True,False,14.124034881591797
train-001185-aaf9d2b2758766d8,2,1,N,N,True,I,False,False,-17.39743709564209
train-001185-aaf9d2b2758766d8,2,2,I,I,True,I,True,False,8.609525680541992
train-004042-854a8077f22b1779,3,1,Y,Y,True,M,False,False,-15.626179695129395
train-004042-854a8077f22b1779,3,2,W,W,True,M,False,False,-10.412635803222656
train-004042-854a8077f22b1779,3,3,M,M,True,M,True,False,4.112884521484375
train-003539-1806268616c07bc0,4,1,O,O,True,K,False,False,-19.24509620666504
train-003539-1806268616c07bc0,4,2,X,X,True,K,False,False,-8.342205047607422
train-003539-1806268616c07bc0,4,3,S,S,True,K,False,False,-3.5957260131835938
train-003539-1806268616c07bc0,4,4,K,K,True,K,True,False,0.305755615234375
train-005248-39bb4de95b8d5bb5,1,1,K,K,True,K,True,False,11.38471794128418
train-000793-4630455356dcb706,2,1,G,G,True,B,False,False,-13.88766860961914
train-000793-4630455356dcb706,2,2,B,B,True,B,True,False,12.162002563476562
train-001338-d1072f01b230d8c1,3,1,X,X,True,K,False,False,-19.63121795654297
train-001338-d1072f01b230d8c1,3,2,H,H,True,K,False,False,-13.042102813720703
train-001338-d1072f01b230d8c1,3,3,K,K,True,K,True,False,2.2690277099609375
train-008211-040b3b5923f7d26d,4,1,B,B,True,I,False,False,-17.668953895568848
train-008211-040b3b5923f7d26d,4,2,F,F,True,I,False,False,-7.995290756225586
train-008211-040b3b5923f7d26d,4,3,L,L,True,I,False,False,-0.38849830627441406
train-008211-040b3b5923f7d26d,4,4,I,I,True,I,True,False,0.6487674713134766
train-004688-913cad12619bcee8,1,1,J,J,True,J,True,False,16.94830322265625
train-007313-c8c185b97e25cdd9,2,1,X,X,True,E,False,False,-20.963109016418457
train-007313-c8c185b97e25cdd9,2,2,E,E,True,E,True,False,11.115039825439453
train-001618-a4392d1078b9d7c6,3,1,F,F,True,P,False,False,-13.614445686340332
train-001618-a4392d1078b9d7c6,3,2,M,M,True,P,False,False,-5.538507461547852
train-001618-a4392d1078b9d7c6,3,3,P,P,True,P,True,False,5.744381904602051
train-006411-9608362fa0298403,4,1,R,R,True,E,False,False,-18.071626663208008
train-006411-9608362fa0298403,4,2,U,U,True,E,False,False,-3.809436798095703
train-006411-9608362fa0298403,4,3,E,T,False,E,True,False,6.733343124389648
train-006411-9608362fa0298403,4,4,E,E,True,E,True,False,6.974206924438477
