example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,B,M,False,M,False,False,7.372005939483643,-7.371128082275391,-7.371128082275391
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,3.099436753473128e-06,14.465006828308105,-15.361042976379395
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,K,K,True,K,True,False,4.625213477993384e-05,12.028498649597168,12.028498649597168
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,1.0728830375228426e-06,15.143587112426758,-20.31620502471924
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.0005345107638277113,8.614547729492188,-12.775449752807617
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.0006755692302249372,8.278079986572266,8.278079986572266
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,1.1920928244535389e-07,17.040196418762207,-18.941264152526855
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,0.00010573305189609528,10.948307037353516,-11.30614185333252
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,5.531158240046352e-05,11.605929374694824,-12.561219215393066
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,B,B,True,B,True,False,0.006643352098762989,5.300055503845215,5.300055503845215
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,9.298280929215252e-06,12.295709609985352,12.295709609985352
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,6.913899414939806e-05,11.18237018585205,-11.422566413879395
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.00015198028995655477,10.210847854614258,10.210847854614258
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,6.079655122448457e-06,13.055596351623535,-15.498734474182129
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,4.172238186583854e-05,11.318549156188965,-12.308358192443848
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,1.7523612768854946e-05,11.953730583190918,11.953730583190918
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,1.7523612768854946e-05,12.892572402954102,-14.70838737487793
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.00027366707217879593,9.374999046325684,-11.785926818847656
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.0002445875434204936,9.494101524353027,-11.248445510864258
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,0.00031025364296510816,10.322091102600098,10.322091102600098
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,5.245195097813848e-06,13.343985557556152,13.343985557556152
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,1.9073468138230965e-06,14.829862594604492,-15.59713363647461
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,8.582700684200972e-05,11.074132919311523,11.074132919311523
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,7.510157047363464e-06,13.17088508605957,-16.284232139587402
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,8.880697714630514e-05,11.314323425292969,-11.84598159790039
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,0.003775256220251322,5.60664176940918,5.60664176940918
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,2.50339189733495e-06,13.892728805541992,-18.76387119293213
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.0001225396408699453,9.31161117553711,-13.661674499511719
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,9.333651541965082e-05,10.791502952575684,-13.631387710571289
