example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,M,M,True,M,True,False,3.540453326422721e-05,11.036554336547852,11.036554336547852
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,1.597391747054644e-05,11.718507766723633,-13.014203071594238
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,K,K,True,K,True,False,0.00021681819634977728,9.920376777648926,9.920376777648926
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,2.3841830625315197e-06,14.145896911621094,-19.260836601257324
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.005106976255774498,5.449756622314453,-10.47419261932373
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.008003427647054195,5.413904190063477,5.413904190063477
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,2.0265558760002023e-06,15.159307479858398,-17.0833740234375
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,0.0003970073303207755,9.639045715332031,-10.714447021484375
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,0.0002791491860989481,9.553946495056152,-11.468340873718262
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,B,B,True,B,True,False,0.004589144140481949,5.823836326599121,5.823836326599121
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,3.194758028257638e-05,12.436018943786621,12.436018943786621
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,6.23445157543756e-05,10.745920181274414,-10.96689510345459
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.0001408954558428377,10.21045970916748,10.21045970916748
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,4.887569048150908e-06,12.959268569946289,-16.437264442443848
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,4.8636207793606445e-05,11.542182922363281,-11.542182922363281
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,1.3112935448589269e-05,13.056087493896484,13.056087493896484
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,1.3351351299206726e-05,13.137128829956055,-15.119147300720215
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.0004213160718791187,9.082695007324219,-12.133888244628906
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.0008512687054462731,7.498679161071777,-10.88839054107666
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,0.003865509992465377,5.910976409912109,5.910976409912109
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,2.7418097943154862e-06,14.14207649230957,14.14207649230957
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,8.106198947643861e-06,12.485479354858398,-13.968749046325684
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,0.0001267114421352744,10.09797191619873,10.09797191619873
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,4.31528314948082e-05,10.144229888916016,-17.995673179626465
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,6.174850568640977e-05,11.752732276916504,-11.752732276916504
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,0.0004545609117485583,7.987736701965332,7.987736701965332
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,2.622600959512056e-06,14.06793212890625,-18.13225555419922
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.00028832571115344763,8.368619918823242,-13.431411743164062
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.00022075122979003936,9.879535675048828,-12.308565139770508
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.0002752163854893297,9.425360679626465,9.425360679626465
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,8.344646857949556e-07,15.53119945526123,15.53119945526123
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,6.198863957251888e-06,13.21345329284668,-13.21345329284668
