example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,M,M,True,M,True,False,5.364403477869928e-06,13.328550338745117,13.328550338745117
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,6.198863957251888e-06,12.908992767333984,-12.908992767333984
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,K,K,True,K,True,False,7.509902934543788e-05,11.433585166931152,11.433585166931152
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,8.344646857949556e-07,15.607196807861328,-19.787498474121094
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.0001289761275984347,9.837139129638672,-13.411775588989258
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.0007453762227669358,7.681851387023926,7.681851387023926
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,2.50339189733495e-06,15.06743335723877,-16.69186496734619
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,8.535020606359467e-05,10.540261268615723,-12.267900466918945
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,2.3483953555114567e-05,12.250919342041016,-13.791454315185547
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,B,B,True,B,True,False,0.00015937011630740017,10.109560012817383,10.109560012817383
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,2.1815061700181104e-05,12.872161865234375,12.872161865234375
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.00025817399728111923,8.420740127563477,-8.420740127563477
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,8.082063141046092e-05,11.068784713745117,11.068784713745117
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,3.099436753473128e-06,13.5844144821167,-17.69477939605713
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,3.671578815556131e-05,11.393291473388672,-13.197985649108887
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,9.65590606938349e-06,13.2899169921875,13.2899169921875
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,1.1324817933200393e-05,12.997476577758789,-15.053617477416992
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,7.033100700937212e-05,11.420618057250977,-13.285773277282715
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.00010680581908673048,10.210204124450684,-12.110551834106445
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,6.5205356804654e-05,11.718850135803223,11.718850135803223
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,8.344646857949556e-07,15.649431228637695,15.649431228637695
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,2.264974000354414e-06,13.999982833862305,-15.310502052307129
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,5.23315102327615e-05,11.369173049926758,11.369173049926758
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,7.86750388215296e-05,9.490228652954102,-18.32315444946289
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,4.255681051290594e-05,12.184103012084961,-13.265893936157227
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,3.40932747349143e-05,11.411601066589355,11.411601066589355
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,9.536738616588991e-07,15.531095504760742,-19.17397975921631
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,5.185469490243122e-05,10.726712226867676,-14.207865715026855
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.00010930894495686516,10.797689437866211,-13.585399627685547
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,9.870042413240299e-05,10.42938232421875,10.42938232421875
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,5.960462772236497e-07,15.691617965698242,15.691617965698242
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,3.576278118089249e-07,16.141855239868164,-16.761306762695312
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,6.103329360485077e-05,11.5509672164917,11.5509672164917
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.1920928244535389e-07,16.885613441467285,-19.942315101623535
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,0.0006050424999557436,7.4376373291015625,-13.21173095703125
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,1.2636104656849056e-05,12.970907211303711,12.970907211303711
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,1.0728830375228426e-06,15.320049285888672,-15.385366439819336
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,1.5020257706055418e-05,12.25735855102539,-14.628385543823242
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.0004027270770166069,9.074687957763672,-9.074687957763672
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0017752378480508924,7.229434967041016,7.229434967041016
