example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,M,M,True,M,True,False,2.312633478140924e-05,11.340261459350586,11.340261459350586
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,9.536697689327411e-06,12.910890579223633,-13.711256980895996
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,K,K,True,K,True,False,0.00017307691450696439,10.827798843383789,10.827798843383789
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,1.6689286894688848e-06,14.512308120727539,-19.372323036193848
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.0003357561945449561,8.986035346984863,-11.430234909057617
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.0013790155062451959,6.9317626953125,6.9317626953125
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,4.529942543740617e-06,13.79369068145752,-16.239073753356934
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,0.0002146728802472353,10.13667106628418,-11.13383674621582
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,6.818538531661034e-05,10.701444625854492,-13.168533325195312
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,K,B,False,B,False,False,1.6874252557754517,-1.4681434631347656,-1.4681434631347656
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,2.8729025871143676e-05,12.572992324829102,12.572992324829102
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.0034759361296892166,5.683324813842773,-5.683324813842773
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.00016830935783218592,10.395456314086914,10.395456314086914
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,4.291525328881107e-06,13.59743881225586,-17.307891845703125
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,9.524368942948058e-05,10.441807746887207,-12.464437484741211
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,3.266281055402942e-05,12.153104782104492,12.153104782104492
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,3.1709168979432434e-05,11.382741928100586,-13.505792617797852
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.0002811751910485327,9.432245254516602,-12.226757049560547
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.00036376056959852576,9.668635368347168,-10.025765419006348
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,9.059495641849935e-05,11.28177547454834,11.28177547454834
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,1.6689286894688848e-06,15.462481498718262,15.462481498718262
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,7.033323527139146e-06,12.279296875,-14.537196159362793
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,6.8662193370983e-05,10.9901762008667,10.9901762008667
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,9.298280929215252e-06,12.828359603881836,-17.740009307861328
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,0.00014685506175737828,10.804953575134277,-11.808897018432617
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,0.00022110878489911556,8.845743179321289,8.845743179321289
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,2.264974000354414e-06,14.277656555175781,-17.839881896972656
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.0002138386043952778,9.19139289855957,-12.729512214660645
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.0003094194398727268,9.947108268737793,-12.784419059753418
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.0002516191452741623,9.396193504333496,9.396193504333496
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,5.960462772236497e-07,15.531024932861328,15.531024932861328
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,3.576278118089249e-07,15.715078353881836,-16.772937774658203
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.00011824862303910777,11.049320220947266,11.049320220947266
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.1920928244535389e-07,16.674171447753906,-19.650763511657715
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,7.688703772146255e-05,9.9998140335083,-13.648297309875488
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,5.543078441405669e-05,11.086325645446777,11.086325645446777
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,2.622600959512056e-06,14.403387069702148,-14.403387069702148
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,3.71926071238704e-05,11.590478897094727,-13.589456558227539
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.000773488252889365,8.477635383605957,-8.477635383605957
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,U,C,False,C,False,False,7.293251991271973,-7.284106254577637,-7.284106254577637
