example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,M,M,True,M,True,False,1.680836794548668e-05,12.176584243774414,12.176584243774414
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,1.2040065485052764e-05,12.039398193359375,-16.268153190612793
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,I,K,False,K,False,False,1.9912807941436768,-1.8432903289794922,-1.8432903289794922
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,2.861018856492592e-06,14.551584243774414,-17.37957763671875
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.00010334911348763853,9.87026596069336,-14.699239730834961
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.0026922905817627907,6.00108528137207,6.00108528137207
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,5.960462772236497e-07,16.608399391174316,-18.48922348022461
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,0.00020895205670967698,8.825498580932617,-12.245770454406738
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,4.1960789531003684e-05,10.931602478027344,-13.510968208312988
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,B,B,True,B,True,False,0.00030787018476985395,9.422521591186523,9.422521591186523
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,8.34461570775602e-06,13.42770767211914,13.42770767211914
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.00015484087634831667,8.952512741088867,-8.952512741088867
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,1.2516897186287679e-05,12.516386985778809,12.516386985778809
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,8.4638240878121e-06,12.240682601928711,-17.32593059539795
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,1.6331539882230572e-05,12.653310775756836,-13.94382381439209
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,1.1444026313256472e-05,13.248589515686035,13.248589515686035
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,5.245195097813848e-06,13.191947937011719,-15.937548637390137
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,1.2040065485052764e-05,12.586522102355957,-15.288569450378418
