example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-007784-617a2c600ec4e3a3,1,1,train,7023975359913976739,pointer,B,M,M,True,M,True,False,0.00011538793478393927,9.54451847076416,9.54451847076416
train-004489-65c0020ea520dc92,2,1,train,7331862455282359442,pointer,B,P,P,True,K,False,False,6.949660019017756e-05,11.135082244873047,-13.37230396270752
train-004489-65c0020ea520dc92,2,2,train,7331862455282359442,pointer,B,K,K,True,K,True,False,0.0008769956766627729,9.020727157592773,9.020727157592773
train-003450-00e626c020401ca6,3,1,train,64781851260099750,pointer,T,G,G,True,V,False,False,9.548207890475169e-05,10.50418472290039,-15.463727951049805
train-003450-00e626c020401ca6,3,2,train,64781851260099750,pointer,T,Z,Z,True,V,False,False,0.0017923733685165644,7.393364906311035,-11.196261405944824
train-003450-00e626c020401ca6,3,3,train,64781851260099750,pointer,T,V,V,True,V,True,False,0.004214216023683548,6.681089401245117,6.681089401245117
train-006571-80d4ec6e2c52b48c,4,1,train,9283304689851610252,pointer,L,X,X,True,B,False,False,1.3947389561508317e-05,12.866707801818848,-15.466936111450195
train-006571-80d4ec6e2c52b48c,4,2,train,9283304689851610252,pointer,L,G,G,True,B,False,False,0.0007215518853627145,8.922219276428223,-9.922945022583008
train-006571-80d4ec6e2c52b48c,4,3,train,9283304689851610252,pointer,L,S,S,True,B,False,False,0.0002708068350329995,9.292264938354492,-12.148557662963867
train-006571-80d4ec6e2c52b48c,4,4,train,9283304689851610252,pointer,L,B,B,True,B,True,False,0.002996837254613638,6.963298797607422,6.963298797607422
train-000548-a9abf14b34a55ca9,5,1,train,12226130918735436969,pointer,Y,N,N,True,A,False,False,3.1709168979432434e-05,12.211283683776855,-13.182985305786133
train-000548-a9abf14b34a55ca9,5,2,train,12226130918735436969,pointer,Y,K,K,True,A,False,False,0.0012373419012874365,8.433948516845703,-9.148797035217285
train-000548-a9abf14b34a55ca9,5,3,train,12226130918735436969,pointer,Y,I,I,True,A,False,False,0.0003530356043484062,9.971025466918945,-10.372626304626465
train-000548-a9abf14b34a55ca9,5,4,train,12226130918735436969,pointer,Y,G,G,True,A,False,False,0.008589938282966614,6.274624824523926,-6.274624824523926
train-000548-a9abf14b34a55ca9,5,5,train,12226130918735436969,pointer,Y,A,A,True,A,True,False,0.0005735897575505078,9.63025951385498,9.63025951385498
train-003293-14ac541a61b6ed66,6,1,train,1489658049038052710,pointer,N,U,U,True,F,False,False,7.60526381782256e-05,11.072495460510254,-13.439703941345215
train-003293-14ac541a61b6ed66,6,2,train,1489658049038052710,pointer,N,W,W,True,F,False,False,0.0009638193296268582,7.2756500244140625,-11.8826265335083
train-003293-14ac541a61b6ed66,6,3,train,1489658049038052710,pointer,N,Q,Q,True,F,False,False,0.0006739014061167836,9.0186767578125,-12.065438747406006
train-003293-14ac541a61b6ed66,6,4,train,1489658049038052710,pointer,N,H,H,True,F,False,False,0.011357888579368591,6.338961601257324,-8.164340019226074
train-003293-14ac541a61b6ed66,6,5,train,1489658049038052710,pointer,N,D,D,True,F,False,False,0.003501357976347208,7.522172927856445,-8.871706485748291
train-003293-14ac541a61b6ed66,6,6,train,1489658049038052710,pointer,N,F,F,True,F,True,False,0.0016439745668321848,8.472161769866943,8.472161769866943
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,0.0001401803019689396,10.179765701293945,10.179765701293945
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,8.177422569133341e-05,10.97734260559082,-11.118179321289062
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.0015957729192450643,7.48988151550293,7.48988151550293
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,5.471556869451888e-05,11.906339645385742,-13.870367050170898
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,0.000814582861494273,7.9403276443481445,-7.9403276443481445
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,0.0004563482361845672,8.390460014343262,8.390460014343262
