example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-018918-8d17cf9df281e85e,1,1,train,10166822961097599070,pointer,X,E,E,True,E,True,False,7.70062324590981e-05,10.222471237182617,10.222471237182617
train-018918-8d17cf9df281e85e,1,2,train,10166822961097599070,pointer,X,A,,,E,False,True,,,-12.01252269744873
train-018918-8d17cf9df281e85e,1,3,train,10166822961097599070,pointer,X,D,,,E,False,True,,,-10.60949420928955
train-018918-8d17cf9df281e85e,1,4,train,10166822961097599070,pointer,X,O,,,E,False,True,,,-10.485234260559082
train-011449-90418c24029556d7,2,1,train,10394743501237868247,pointer,W,Z,Z,True,J,False,False,6.4490144723095e-05,11.025627136230469,-11.025627136230469
train-011449-90418c24029556d7,2,2,train,10394743501237868247,pointer,W,J,J,True,J,True,False,6.639736966462806e-05,11.088114738464355,11.088114738464355
train-011449-90418c24029556d7,2,3,train,10394743501237868247,pointer,W,A,,,J,False,True,,,-13.39894151687622
train-011449-90418c24029556d7,2,4,train,10394743501237868247,pointer,W,M,,,J,False,True,,,-13.546922206878662
train-004340-eb54913a1a4ca33b,3,1,train,16957338175692120891,pointer,U,M,M,True,L,False,False,4.124556289752945e-05,11.508206367492676,-11.508206367492676
train-004340-eb54913a1a4ca33b,3,2,train,16957338175692120891,pointer,U,R,R,True,L,False,False,0.0002728328399825841,9.589055061340332,-9.589055061340332
train-004340-eb54913a1a4ca33b,3,3,train,16957338175692120891,pointer,U,L,L,True,L,True,False,0.0008587724878452718,8.763665199279785,8.763665199279785
train-004340-eb54913a1a4ca33b,3,4,train,16957338175692120891,pointer,U,R,,,L,False,True,,,-9.861337661743164
train-019899-f91350f60647baa1,4,1,train,17947777957599099553,pointer,B,T,T,True,D,False,False,2.3603161025675945e-05,12.2415132522583,-12.444074630737305
train-019899-f91350f60647baa1,4,2,train,17947777957599099553,pointer,B,O,O,True,D,False,False,0.00014137222024146467,10.506757736206055,-11.971334457397461
train-019899-f91350f60647baa1,4,3,train,17947777957599099553,pointer,B,X,X,True,D,False,False,0.1446671038866043,1.869985580444336,-8.857051849365234
train-019899-f91350f60647baa1,4,4,train,17947777957599099553,pointer,B,D,D,True,D,True,False,0.015210235491394997,4.699220657348633,4.699220657348633
train-002386-e88ec56ac7c0bf5c,5,1,train,16757548325900697436,pointer,S,Q,Q,True,T,False,False,1.168244216387393e-05,13.257614135742188,-14.131784439086914
train-002386-e88ec56ac7c0bf5c,5,2,train,16757548325900697436,pointer,S,J,J,True,T,False,False,0.00012206286191940308,10.563669204711914,-11.905957221984863
train-002386-e88ec56ac7c0bf5c,5,3,train,16757548325900697436,pointer,S,O,O,True,T,False,False,0.0005578630371019244,8.959731101989746,-10.73793888092041
train-002386-e88ec56ac7c0bf5c,5,4,train,16757548325900697436,pointer,S,Y,Y,True,T,False,False,0.0014948395546525717,8.32812786102295,-9.616382598876953
train-002386-e88ec56ac7c0bf5c,5,5,train,16757548325900697436,pointer,S,T,T,True,T,True,False,0.0013658013194799423,8.202134132385254,8.202134132385254
train-002386-e88ec56ac7c0bf5c,5,6,train,16757548325900697436,pointer,S,U,,,T,False,True,,,-8.058616638183594
train-028313-f2c96a0932a86a65,6,1,train,17494630815234550373,pointer,S,W,W,True,J,False,False,8.284702198579907e-05,11.217795372009277,-14.169943809509277
train-028313-f2c96a0932a86a65,6,2,train,17494630815234550373,pointer,S,Y,Y,True,J,False,False,0.0009827552130445838,7.745700836181641,-12.396866798400879
train-028313-f2c96a0932a86a65,6,3,train,17494630815234550373,pointer,S,H,H,True,J,False,False,0.0005420169327408075,9.578167915344238,-11.653080940246582
train-028313-f2c96a0932a86a65,6,4,train,17494630815234550373,pointer,S,V,V,True,J,False,False,0.01339437160640955,4.580225944519043,-10.04198169708252
train-028313-f2c96a0932a86a65,6,5,train,17494630815234550373,pointer,S,Z,Z,True,J,False,False,0.002183198230341077,7.398712158203125,-9.83751392364502
train-028313-f2c96a0932a86a65,6,6,train,17494630815234550373,pointer,S,O,J,False,J,False,False,0.7902613282203674,-0.17272377014160156,-0.17272377014160156
train-004470-44a976e52705ae16,1,1,train,4947616392217472534,pointer,X,Y,Y,True,Y,True,False,3.540453326422721e-05,11.721131324768066,11.721131324768066
train-004470-44a976e52705ae16,1,2,train,4947616392217472534,pointer,X,R,,,Y,False,True,,,-13.918366432189941
train-004470-44a976e52705ae16,1,3,train,4947616392217472534,pointer,X,B,,,Y,False,True,,,-13.928026676177979
train-004470-44a976e52705ae16,1,4,train,4947616392217472534,pointer,X,E,,,Y,False,True,,,-12.291488647460938
train-004470-44a976e52705ae16,1,5,train,4947616392217472534,pointer,X,K,,,Y,False,True,,,-8.57701587677002
train-004470-44a976e52705ae16,1,6,train,4947616392217472534,pointer,X,Q,,,Y,False,True,,,-9.389403343200684
train-015625-98a52c7d035fd65e,2,1,train,10999246580361451102,pointer,O,L,L,True,N,False,False,3.969590397900902e-05,11.52152156829834,-11.52152156829834
train-015625-98a52c7d035fd65e,2,2,train,10999246580361451102,pointer,O,N,N,True,N,True,False,0.00011216964776394889,10.949069023132324,10.949069023132324
train-015625-98a52c7d035fd65e,2,3,train,10999246580361451102,pointer,O,I,,,N,False,True,,,-11.397467613220215
train-015625-98a52c7d035fd65e,2,4,train,10999246580361451102,pointer,O,T,,,N,False,True,,,-10.748804092407227
train-015625-98a52c7d035fd65e,2,5,train,10999246580361451102,pointer,O,S,,,N,False,True,,,-9.435677528381348
train-015625-98a52c7d035fd65e,2,6,train,10999246580361451102,pointer,O,A,,,N,False,True,,,-7.280717849731445
train-017756-9fd27179430b08f9,3,1,train,11516391962769557753,pointer,V,T,T,True,E,False,False,8.713819261174649e-05,11.454816818237305,-13.272661209106445
train-017756-9fd27179430b08f9,3,2,train,11516391962769557753,pointer,V,O,O,True,E,False,False,0.00021669900161214173,10.388370513916016,-10.388370513916016
train-017756-9fd27179430b08f9,3,3,train,11516391962769557753,pointer,V,T,E,False,E,False,False,2.3226966857910156,-1.8490591049194336,-1.8490591049194336
train-017756-9fd27179430b08f9,3,4,train,11516391962769557753,pointer,V,H,,,E,False,True,,,-7.7538957595825195
train-017756-9fd27179430b08f9,3,5,train,11516391962769557753,pointer,V,V,,,E,False,True,,,-10.150094032287598
