example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-018918-8d17cf9df281e85e,1,1,train,10166822961097599070,pointer,X,E,E,True,E,True,False,3.075552376685664e-05,10.495101928710938,10.495101928710938
train-018918-8d17cf9df281e85e,1,2,train,10166822961097599070,pointer,X,A,,,E,False,True,,,-14.067136764526367
train-018918-8d17cf9df281e85e,1,3,train,10166822961097599070,pointer,X,D,,,E,False,True,,,-14.541911125183105
train-018918-8d17cf9df281e85e,1,4,train,10166822961097599070,pointer,X,O,,,E,False,True,,,-14.761495590209961
train-011449-90418c24029556d7,2,1,train,10394743501237868247,pointer,W,Z,Z,True,J,False,False,2.3841855067985307e-07,16.6372709274292,-18.79632568359375
train-011449-90418c24029556d7,2,2,train,10394743501237868247,pointer,W,J,J,True,J,True,False,3.3378546504536644e-06,14.197717666625977,14.197717666625977
train-011449-90418c24029556d7,2,3,train,10394743501237868247,pointer,W,A,,,J,False,True,,,-15.802611351013184
train-011449-90418c24029556d7,2,4,train,10394743501237868247,pointer,W,M,,,J,False,True,,,-16.286070346832275
train-004340-eb54913a1a4ca33b,3,1,train,16957338175692120891,pointer,U,M,M,True,L,False,False,3.4570634852570947e-06,13.138169288635254,-14.884774208068848
train-004340-eb54913a1a4ca33b,3,2,train,16957338175692120891,pointer,U,R,R,True,L,False,False,4.172316494077677e-06,12.978874206542969,-12.978874206542969
train-004340-eb54913a1a4ca33b,3,3,train,16957338175692120891,pointer,U,L,L,True,L,True,False,0.00010168035078095272,10.447314262390137,10.447314262390137
train-004340-eb54913a1a4ca33b,3,4,train,16957338175692120891,pointer,U,R,,,L,False,True,,,-13.19055461883545
train-019899-f91350f60647baa1,4,1,train,17947777957599099553,pointer,B,T,T,True,D,False,False,1.7881377516459906e-06,14.36302375793457,-16.329425811767578
train-019899-f91350f60647baa1,4,2,train,17947777957599099553,pointer,B,O,O,True,D,False,False,6.198863957251888e-06,13.228425979614258,-14.825728416442871
train-019899-f91350f60647baa1,4,3,train,17947777957599099553,pointer,B,X,X,True,D,False,False,9.536738616588991e-07,15.681310653686523,-16.469441413879395
train-019899-f91350f60647baa1,4,4,train,17947777957599099553,pointer,B,D,D,True,D,True,False,7.629365427419543e-06,13.492545127868652,13.492545127868652
train-002386-e88ec56ac7c0bf5c,5,1,train,16757548325900697436,pointer,S,Q,Q,True,T,False,False,1.1920922133867862e-06,14.394692420959473,-17.071389198303223
train-002386-e88ec56ac7c0bf5c,5,2,train,16757548325900697436,pointer,S,J,J,True,T,False,False,2.264974000354414e-06,14.801656723022461,-15.044770240783691
train-002386-e88ec56ac7c0bf5c,5,3,train,16757548325900697436,pointer,S,O,O,True,T,False,False,1.5497195136049413e-06,15.12171459197998,-16.863234519958496
train-002386-e88ec56ac7c0bf5c,5,4,train,16757548325900697436,pointer,S,Y,Y,True,T,False,False,2.7656173188006505e-05,11.003490447998047,-14.84451675415039
train-002386-e88ec56ac7c0bf5c,5,5,train,16757548325900697436,pointer,S,T,T,True,T,True,False,8.642300235806033e-05,11.275752067565918,11.275752067565918
train-002386-e88ec56ac7c0bf5c,5,6,train,16757548325900697436,pointer,S,U,,,T,False,True,,,-14.173470497131348
train-028313-f2c96a0932a86a65,6,1,train,17494630815234550373,pointer,S,W,W,True,J,False,False,1.0728830375228426e-06,15.243042945861816,-17.677096366882324
train-028313-f2c96a0932a86a65,6,2,train,17494630815234550373,pointer,S,Y,Y,True,J,False,False,5.400034933700226e-05,10.365771293640137,-15.916069984436035
train-028313-f2c96a0932a86a65,6,3,train,17494630815234550373,pointer,S,H,H,True,J,False,False,0.000102037942269817,11.354207992553711,-11.571786880493164
train-028313-f2c96a0932a86a65,6,4,train,17494630815234550373,pointer,S,V,V,True,J,False,False,7.748573807475623e-06,13.503628730773926,-17.225339889526367
train-028313-f2c96a0932a86a65,6,5,train,17494630815234550373,pointer,S,Z,Z,True,J,False,False,0.00010132275929208845,10.124602317810059,-14.991291999816895
train-028313-f2c96a0932a86a65,6,6,train,17494630815234550373,pointer,S,J,J,True,J,True,False,4.207999518257566e-05,11.594452857971191,11.594452857971191
train-004470-44a976e52705ae16,1,1,train,4947616392217472534,pointer,X,Y,Y,True,Y,True,False,5.006777428206988e-06,13.54942512512207,13.54942512512207
train-004470-44a976e52705ae16,1,2,train,4947616392217472534,pointer,X,R,,,Y,False,True,,,-20.694142818450928
train-004470-44a976e52705ae16,1,3,train,4947616392217472534,pointer,X,B,,,Y,False,True,,,-19.364553451538086
train-004470-44a976e52705ae16,1,4,train,4947616392217472534,pointer,X,E,,,Y,False,True,,,-18.006788730621338
train-004470-44a976e52705ae16,1,5,train,4947616392217472534,pointer,X,K,,,Y,False,True,,,-17.50980567932129
train-004470-44a976e52705ae16,1,6,train,4947616392217472534,pointer,X,Q,,,Y,False,True,,,-16.91436529159546
train-015625-98a52c7d035fd65e,2,1,train,10999246580361451102,pointer,O,L,L,True,N,False,False,5.07818695041351e-05,11.250045776367188,-12.939236640930176
train-015625-98a52c7d035fd65e,2,2,train,10999246580361451102,pointer,O,N,N,True,N,True,False,3.099436753473128e-06,14.536609649658203,14.536609649658203
train-015625-98a52c7d035fd65e,2,3,train,10999246580361451102,pointer,O,I,,,N,False,True,,,-15.905370712280273
train-015625-98a52c7d035fd65e,2,4,train,10999246580361451102,pointer,O,T,,,N,False,True,,,-15.090849876403809
