example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-018918-8d17cf9df281e85e,1,1,train,10166822961097599070,pointer,X,E,E,True,E,True,False,2.8609820219571702e-05,10.907833099365234,10.907833099365234
train-018918-8d17cf9df281e85e,1,2,train,10166822961097599070,pointer,X,A,,,E,False,True,,,-13.63696002960205
train-018918-8d17cf9df281e85e,1,3,train,10166822961097599070,pointer,X,D,,,E,False,True,,,-12.573633193969727
train-018918-8d17cf9df281e85e,1,4,train,10166822961097599070,pointer,X,O,,,E,False,True,,,-13.852849006652832
train-011449-90418c24029556d7,2,1,train,10394743501237868247,pointer,W,Z,Z,True,J,False,False,2.861018856492592e-06,14.963794708251953,-15.443466186523438
train-011449-90418c24029556d7,2,2,train,10394743501237868247,pointer,W,J,J,True,J,True,False,6.9141146923357155e-06,13.737029075622559,13.737029075622559
train-011449-90418c24029556d7,2,3,train,10394743501237868247,pointer,W,A,,,J,False,True,,,-14.160868644714355
train-011449-90418c24029556d7,2,4,train,10394743501237868247,pointer,W,M,,,J,False,True,,,-15.576898097991943
train-004340-eb54913a1a4ca33b,3,1,train,16957338175692120891,pointer,U,M,M,True,L,False,False,5.006777428206988e-06,13.72797966003418,-14.333666801452637
train-004340-eb54913a1a4ca33b,3,2,train,16957338175692120891,pointer,U,R,R,True,L,False,False,1.2993727978027891e-05,12.956920623779297,-13.627833366394043
train-004340-eb54913a1a4ca33b,3,3,train,16957338175692120891,pointer,U,L,L,True,L,True,False,7.676783570786938e-05,11.083222389221191,11.083222389221191
train-004340-eb54913a1a4ca33b,3,4,train,16957338175692120891,pointer,U,R,,,L,False,True,,,-11.855695724487305
train-019899-f91350f60647baa1,4,1,train,17947777957599099553,pointer,B,T,T,True,D,False,False,7.152555099310121e-07,15.837214469909668,-16.51032066345215
train-019899-f91350f60647baa1,4,2,train,17947777957599099553,pointer,B,O,O,True,D,False,False,6.389413465512916e-05,11.044159889221191,-13.004364967346191
train-019899-f91350f60647baa1,4,3,train,17947777957599099553,pointer,B,X,X,True,D,False,False,6.83045873302035e-05,11.355781555175781,-11.717007637023926
train-019899-f91350f60647baa1,4,4,train,17947777957599099553,pointer,B,D,D,True,D,True,False,0.00034195298212580383,8.82712459564209,8.82712459564209
train-002386-e88ec56ac7c0bf5c,5,1,train,16757548325900697436,pointer,S,Q,Q,True,T,False,False,8.106198947643861e-06,13.86758041381836,-14.022406578063965
train-002386-e88ec56ac7c0bf5c,5,2,train,16757548325900697436,pointer,S,J,J,True,T,False,False,1.5258672647178173e-05,12.749707221984863,-14.074394226074219
train-002386-e88ec56ac7c0bf5c,5,3,train,16757548325900697436,pointer,S,O,O,True,T,False,False,4.23184028477408e-05,10.337359428405762,-14.903334617614746
train-002386-e88ec56ac7c0bf5c,5,4,train,16757548325900697436,pointer,S,Y,Y,True,T,False,False,0.00033146608620882034,8.604897499084473,-11.306839942932129
train-002386-e88ec56ac7c0bf5c,5,5,train,16757548325900697436,pointer,S,T,T,True,T,True,False,0.0007775382255204022,7.677364349365234,7.677364349365234
train-002386-e88ec56ac7c0bf5c,5,6,train,16757548325900697436,pointer,S,U,,,T,False,True,,,-9.547248840332031
train-028313-f2c96a0932a86a65,6,1,train,17494630815234550373,pointer,S,W,W,True,J,False,False,3.6954195820726454e-05,11.125795364379883,-15.404900550842285
train-028313-f2c96a0932a86a65,6,2,train,17494630815234550373,pointer,S,Y,Y,True,J,False,False,7.033100700937212e-05,10.625665664672852,-15.185543060302734
train-028313-f2c96a0932a86a65,6,3,train,17494630815234550373,pointer,S,H,H,True,J,False,False,0.00011193125828867778,11.158297538757324,-13.51702880859375
train-028313-f2c96a0932a86a65,6,4,train,17494630815234550373,pointer,S,V,V,True,J,False,False,0.0004332319076638669,7.887299537658691,-14.75505256652832
train-028313-f2c96a0932a86a65,6,5,train,17494630815234550373,pointer,S,Z,Z,True,J,False,False,0.00015984688070602715,10.420278549194336,-12.76876163482666
train-028313-f2c96a0932a86a65,6,6,train,17494630815234550373,pointer,S,J,J,True,J,True,False,0.00030989613151177764,9.482914924621582,9.482914924621582
train-004470-44a976e52705ae16,1,1,train,4947616392217472534,pointer,X,Y,Y,True,Y,True,False,1.1086402082582936e-05,13.526646614074707,13.526646614074707
train-004470-44a976e52705ae16,1,2,train,4947616392217472534,pointer,X,R,,,Y,False,True,,,-16.358241081237793
train-004470-44a976e52705ae16,1,3,train,4947616392217472534,pointer,X,B,,,Y,False,True,,,-16.296147346496582
train-004470-44a976e52705ae16,1,4,train,4947616392217472534,pointer,X,E,,,Y,False,True,,,-14.151782989501953
